4.979999999999999716e+01 -1.700000000000000000e+01 -1.600000000000000089e+00 -4.110000000000000142e+01 -4.160000000000000142e+01 -5.000000000000000000e-01 1.909566829501574503e+01
3.139999999999999858e+01 -2.469999999999999929e+01 -1.440000000000000036e+01 -4.300000000000000000e+01 -1.090000000000000036e+01 -7.500000000000000000e-01 2.009306931178221589e+01
2.189999999999999858e+01 -7.700000000000000178e+00 -2.130000000000000071e+01 -3.470000000000000284e+01 -1.880000000000000071e+01 -5.000000000000000000e-01 2.121599019040008471e+01
4.539999999999999858e+01 -1.399999999999999911e+00 -8.000000000000000000e+00 -4.010000000000000142e+01 -1.269999999999999929e+01 -5.000000000000000000e-01 1.609377224070437862e+01
3.800000000000000000e+01 -5.500000000000000000e+00 -2.730000000000000071e+01 -1.860000000000000142e+01 -6.400000000000000355e+00 -7.500000000000000000e-01 2.146620238126195446e+01
3.510000000000000142e+01 -1.190000000000000036e+01 -2.050000000000000000e+01 -2.369999999999999929e+01 -3.939999999999999858e+01 0.000000000000000000e+00 2.082104262779931148e+01
2.930000000000000071e+01 -4.260000000000000142e+01 -1.869999999999999929e+01 -1.789999999999999858e+01 -4.629999999999999716e+01 -7.500000000000000000e-01 2.093411222156601070e+01
3.600000000000000089e+00 -2.000000000000000000e+00 -1.800000000000000044e+00 -4.289999999999999858e+01 -4.060000000000000142e+01 -1.000000000000000000e+00 1.747955396238873149e+01
2.819999999999999929e+01 -4.479999999999999716e+01 -3.270000000000000284e+01 -2.660000000000000142e+01 -9.500000000000000000e+00 -7.500000000000000000e-01 2.219483066282849393e+01
1.130000000000000071e+01 -3.329999999999999716e+01 -2.730000000000000071e+01 -1.319999999999999929e+01 -2.980000000000000071e+01 0.000000000000000000e+00 2.203359703156862892e+01
2.869999999999999929e+01 -2.310000000000000142e+01 -2.169999999999999929e+01 -1.440000000000000036e+01 -3.080000000000000071e+01 -2.500000000000000000e-01 2.118501990676757885e+01
4.479999999999999716e+01 -1.240000000000000036e+01 -2.860000000000000142e+01 -3.510000000000000142e+01 -1.639999999999999858e+01 -2.500000000000000000e-01 2.148533411394420867e+01
2.160000000000000142e+01 -3.350000000000000000e+01 -2.719999999999999929e+01 -1.409999999999999964e+01 -9.900000000000000355e+00 0.000000000000000000e+00 2.186580801467943758e+01
3.339999999999999858e+01 -5.900000000000000355e+00 -9.000000000000000222e-01 -4.710000000000000142e+01 -4.210000000000000142e+01 -5.000000000000000000e-01 1.823070379205257652e+01
3.700000000000000000e+01 -4.760000000000000142e+01 -1.960000000000000142e+01 -2.200000000000000178e+00 -4.370000000000000284e+01 -5.000000000000000000e-01 2.087403896896109856e+01
1.630000000000000071e+01 -4.870000000000000284e+01 -8.199999999999999289e+00 -3.039999999999999858e+01 -2.150000000000000000e+01 -2.500000000000000000e-01 1.971788405733848037e+01
2.400000000000000000e+01 -1.059999999999999964e+01 -4.010000000000000142e+01 -4.189999999999999858e+01 -2.010000000000000142e+01 -5.000000000000000000e-01 2.258610811529510443e+01
8.900000000000000355e+00 -2.580000000000000071e+01 -4.900000000000000000e+01 -3.560000000000000142e+01 -1.269999999999999929e+01 -5.000000000000000000e-01 2.317778457411366233e+01
3.589999999999999858e+01 -4.000000000000000000e+01 -4.939999999999999858e+01 -2.900000000000000000e+01 -1.590000000000000036e+01 -7.500000000000000000e-01 2.298409967339412319e+01
1.580000000000000071e+01 -4.700000000000000178e+00 -1.300000000000000044e+00 -4.000000000000000000e+01 -3.889999999999999858e+01 -1.000000000000000000e+00 1.226950274008991393e+01
1.050000000000000000e+01 -3.060000000000000142e+01 -6.099999999999999645e+00 -2.550000000000000000e+01 -5.799999999999999822e+00 -7.500000000000000000e-01 1.927842220545272056e+01
3.589999999999999858e+01 -2.999999999999999889e-01 -1.619999999999999929e+01 -4.829999999999999716e+01 -4.860000000000000142e+01 -1.000000000000000000e+00 2.003644671273721656e+01
4.520000000000000284e+01 -3.460000000000000142e+01 -6.000000000000000000e+00 -3.069999999999999929e+01 -1.789999999999999858e+01 -2.500000000000000000e-01 1.522505969360257438e+01
4.750000000000000000e+01 -1.290000000000000036e+01 -4.889999999999999858e+01 -1.319999999999999929e+01 -2.399999999999999911e+00 -5.000000000000000000e-01 2.278761059397367461e+01
4.879999999999999716e+01 -4.039999999999999858e+01 -3.560000000000000142e+01 -1.710000000000000142e+01 -7.799999999999999822e+00 -7.500000000000000000e-01 2.208341506740650573e+01
2.910000000000000142e+01 -3.789999999999999858e+01 -4.179999999999999716e+01 -4.339999999999999858e+01 -1.250000000000000000e+01 -5.000000000000000000e-01 2.268791157222321075e+01
2.710000000000000142e+01 -3.910000000000000142e+01 -1.159999999999999964e+01 -2.319999999999999929e+01 -1.900000000000000000e+01 0.000000000000000000e+00 1.985607566106516231e+01
2.869999999999999929e+01 -3.560000000000000142e+01 -1.710000000000000142e+01 -2.630000000000000071e+01 -4.100000000000000000e+01 -5.000000000000000000e-01 2.069878027045051638e+01
1.700000000000000000e+01 -2.710000000000000142e+01 -9.900000000000000355e+00 -3.729999999999999716e+01 -4.929999999999999716e+01 -1.000000000000000000e+00 1.982494369419520552e+01
1.569999999999999929e+01 -4.200000000000000000e+01 -4.839999999999999858e+01 -2.269999999999999929e+01 -8.300000000000000711e+00 -7.500000000000000000e-01 2.312721345604500200e+01
4.260000000000000142e+01 -3.189999999999999858e+01 -2.230000000000000071e+01 -4.979999999999999716e+01 -3.760000000000000142e+01 -1.000000000000000000e+00 2.096847387366526050e+01
2.989999999999999858e+01 -9.099999999999999645e+00 -1.760000000000000142e+01 -1.409999999999999964e+01 -3.100000000000000089e+00 -7.500000000000000000e-01 2.055166968441999487e+01
2.769999999999999929e+01 -1.860000000000000142e+01 -1.669999999999999929e+01 -1.200000000000000000e+01 -1.119999999999999929e+01 -1.000000000000000000e+00 2.055444533382071626e+01
3.279999999999999716e+01 -1.140000000000000036e+01 -4.229999999999999716e+01 -1.980000000000000071e+01 -1.950000000000000000e+01 -1.000000000000000000e+00 2.260639227098802451e+01
5.000000000000000000e-01 -4.189999999999999858e+01 -4.210000000000000142e+01 -3.370000000000000284e+01 -4.870000000000000284e+01 0.000000000000000000e+00 2.299736815059098305e+01
3.289999999999999858e+01 -1.309999999999999964e+01 -3.110000000000000142e+01 -2.339999999999999858e+01 -6.799999999999999822e+00 -5.000000000000000000e-01 2.190560502014497501e+01
2.300000000000000000e+01 -2.939999999999999858e+01 -1.150000000000000000e+01 -1.250000000000000000e+01 -4.910000000000000142e+01 -5.000000000000000000e-01 1.991700829722857335e+01
2.799999999999999822e+00 -2.400000000000000000e+01 -4.079999999999999716e+01 -2.600000000000000089e+00 -3.410000000000000142e+01 -1.000000000000000000e+00 2.287731911709073174e+01
1.930000000000000071e+01 -4.000000000000000000e+00 -4.629999999999999716e+01 -2.289999999999999858e+01 -4.520000000000000284e+01 -1.000000000000000000e+00 2.292440722368221628e+01
1.509999999999999964e+01 -2.969999999999999929e+01 -3.169999999999999929e+01 -1.309999999999999964e+01 -8.000000000000000444e-01 -1.000000000000000000e+00 2.226153642332270621e+01
4.200000000000000000e+01 -4.339999999999999858e+01 -1.459999999999999964e+01 -1.340000000000000036e+01 -4.579999999999999716e+01 0.000000000000000000e+00 1.987245304364718734e+01
9.199999999999999289e+00 -5.999999999999999778e-01 -1.830000000000000071e+01 -2.369999999999999929e+01 -3.720000000000000284e+01 -7.500000000000000000e-01 2.114452536353686796e+01
4.229999999999999716e+01 -1.350000000000000000e+01 -2.339999999999999858e+01 -1.880000000000000071e+01 -3.670000000000000284e+01 0.000000000000000000e+00 2.100256565001609488e+01
4.120000000000000284e+01 -4.170000000000000284e+01 -1.680000000000000071e+01 -3.210000000000000142e+01 -1.850000000000000000e+01 -7.500000000000000000e-01 2.029813014675371363e+01
1.680000000000000071e+01 -2.489999999999999858e+01 -4.539999999999999858e+01 -1.610000000000000142e+01 -3.019999999999999929e+01 -7.500000000000000000e-01 2.295346010533696202e+01
4.479999999999999716e+01 -4.889999999999999858e+01 -2.519999999999999929e+01 -2.719999999999999929e+01 -5.099999999999999645e+00 -7.500000000000000000e-01 2.132606219825380123e+01
8.500000000000000000e+00 -4.400000000000000355e+00 -8.400000000000000355e+00 -2.369999999999999929e+01 -4.750000000000000000e+01 -1.000000000000000000e+00 1.964541257072985658e+01
3.200000000000000178e+00 -2.200000000000000000e+01 -4.239999999999999858e+01 -3.520000000000000284e+01 -1.939999999999999858e+01 -2.500000000000000000e-01 2.294198309459511265e+01
3.139999999999999858e+01 -3.110000000000000142e+01 -3.829999999999999716e+01 -3.529999999999999716e+01 -2.119999999999999929e+01 -2.500000000000000000e-01 2.245485744737071343e+01
3.510000000000000142e+01 -1.480000000000000071e+01 -2.660000000000000142e+01 -3.679999999999999716e+01 -2.469999999999999929e+01 -5.000000000000000000e-01 2.149933017598498708e+01
2.350000000000000000e+01 -4.750000000000000000e+01 -4.710000000000000142e+01 -4.820000000000000284e+01 -2.480000000000000071e+01 -7.500000000000000000e-01 2.301419262475448235e+01
4.320000000000000284e+01 -7.599999999999999645e+00 -2.310000000000000142e+01 -2.639999999999999858e+01 -4.460000000000000142e+01 -1.000000000000000000e+00 2.090927812361027094e+01
4.599999999999999645e+00 -2.799999999999999822e+00 -2.730000000000000071e+01 -1.199999999999999956e+00 -3.700000000000000178e+00 0.000000000000000000e+00 2.202862169671021420e+01
4.200000000000000178e+00 -4.389999999999999858e+01 -2.430000000000000071e+01 -1.450000000000000000e+01 -3.030000000000000071e+01 -7.500000000000000000e-01 2.196371043752670715e+01
3.370000000000000284e+01 -1.710000000000000142e+01 -2.380000000000000071e+01 -5.799999999999999822e+00 -2.860000000000000142e+01 0.000000000000000000e+00 2.126536664663893461e+01
9.699999999999999289e+00 -2.230000000000000071e+01 -7.900000000000000355e+00 -2.650000000000000000e+01 -4.500000000000000000e+00 -7.500000000000000000e-01 1.967379700460413972e+01
3.289999999999999858e+01 -2.389999999999999858e+01 -2.450000000000000000e+01 -3.570000000000000284e+01 -3.370000000000000284e+01 -7.500000000000000000e-01 2.138555623847478060e+01
1.059999999999999964e+01 -3.870000000000000284e+01 -1.030000000000000071e+01 -1.960000000000000142e+01 -2.189999999999999858e+01 0.000000000000000000e+00 2.026939581574258753e+01
1.199999999999999956e+00 -1.800000000000000044e+00 -1.309999999999999964e+01 -4.420000000000000284e+01 -3.779999999999999716e+01 -7.500000000000000000e-01 2.072351249102479187e+01
4.489999999999999858e+01 -4.439999999999999858e+01 -1.869999999999999929e+01 -4.820000000000000284e+01 -3.110000000000000142e+01 -5.000000000000000000e-01 2.049853044219645071e+01
3.550000000000000000e+01 -4.650000000000000000e+01 -2.369999999999999929e+01 -4.260000000000000142e+01 -3.299999999999999822e+00 -7.500000000000000000e-01 2.136042295174661021e+01
2.150000000000000000e+01 -4.000000000000000000e+00 -4.970000000000000284e+01 -1.369999999999999929e+01 -2.350000000000000000e+01 -7.500000000000000000e-01 2.305307174117092828e+01
2.100000000000000089e+00 -1.359999999999999964e+01 -4.889999999999999858e+01 -1.040000000000000036e+01 -3.979999999999999716e+01 -7.500000000000000000e-01 2.320736724141140073e+01
2.419999999999999929e+01 -1.699999999999999956e+00 -4.820000000000000284e+01 -2.100000000000000000e+01 -4.889999999999999858e+01 -5.000000000000000000e-01 2.295820347508879422e+01
9.900000000000000355e+00 -3.080000000000000071e+01 -1.159999999999999964e+01 -2.489999999999999858e+01 -7.200000000000000178e+00 -7.500000000000000000e-01 2.044232016299442733e+01
3.279999999999999716e+01 -2.650000000000000000e+01 -6.200000000000000178e+00 -4.850000000000000000e+01 -3.839999999999999858e+01 -7.500000000000000000e-01 1.707115762925928593e+01
3.860000000000000142e+01 -4.339999999999999858e+01 -4.739999999999999858e+01 -2.939999999999999858e+01 -1.340000000000000036e+01 0.000000000000000000e+00 2.287551326627861314e+01
2.260000000000000142e+01 -3.050000000000000000e+01 -3.689999999999999858e+01 -3.339999999999999858e+01 -4.299999999999999822e+00 -1.000000000000000000e+00 2.247944267002637631e+01
4.250000000000000000e+01 -2.260000000000000142e+01 -2.480000000000000071e+01 -4.979999999999999716e+01 -4.239999999999999858e+01 -1.000000000000000000e+00 2.120364327023916928e+01
1.540000000000000036e+01 -5.299999999999999822e+00 -3.510000000000000142e+01 -1.800000000000000044e+00 -8.900000000000000355e+00 -7.500000000000000000e-01 2.239263042301011808e+01
9.000000000000000000e+00 -4.150000000000000000e+01 -4.729999999999999716e+01 -1.290000000000000036e+01 -1.839999999999999858e+01 0.000000000000000000e+00 2.313940341743402485e+01
2.899999999999999911e+00 -4.200000000000000000e+01 -4.820000000000000284e+01 -1.200000000000000000e+01 -4.900000000000000355e+00 -7.500000000000000000e-01 2.322766257294798109e+01
4.670000000000000284e+01 -3.570000000000000284e+01 -2.780000000000000071e+01 -3.339999999999999858e+01 -2.760000000000000142e+01 -2.500000000000000000e-01 2.147775073244673649e+01
2.600000000000000089e+00 -2.500000000000000000e+00 -3.850000000000000000e+01 -4.279999999999999716e+01 -3.620000000000000284e+01 -2.500000000000000000e-01 2.271778664320360264e+01
2.450000000000000000e+01 -5.299999999999999822e+00 -2.299999999999999822e+00 -3.600000000000000000e+01 -4.750000000000000000e+01 -1.000000000000000000e+00 1.540709695604280682e+01
6.299999999999999822e+00 -4.029999999999999716e+01 -3.189999999999999858e+01 -8.000000000000000000e+00 -4.339999999999999858e+01 -1.000000000000000000e+00 2.241842271509970530e+01
2.639999999999999858e+01 -2.789999999999999858e+01 -3.130000000000000071e+01 -4.620000000000000284e+01 -2.410000000000000142e+01 -1.000000000000000000e+00 2.207102916593238007e+01
2.530000000000000071e+01 -4.329999999999999716e+01 -4.789999999999999858e+01 -9.699999999999999289e+00 -3.739999999999999858e+01 -7.500000000000000000e-01 2.302343470128964498e+01
4.050000000000000000e+01 -4.770000000000000284e+01 -2.489999999999999858e+01 -1.059999999999999964e+01 -2.130000000000000071e+01 0.000000000000000000e+00 2.138059852936832073e+01
3.700000000000000178e+00 -2.010000000000000142e+01 -3.389999999999999858e+01 -1.800000000000000000e+01 -4.700000000000000178e+00 -2.500000000000000000e-01 2.250757438418485279e+01
4.189999999999999858e+01 -4.860000000000000142e+01 -2.050000000000000000e+01 -2.710000000000000142e+01 -2.780000000000000071e+01 0.000000000000000000e+00 2.086370057711627979e+01
3.799999999999999822e+00 -6.799999999999999822e+00 -1.300000000000000000e+01 -2.830000000000000071e+01 -1.219999999999999929e+01 0.000000000000000000e+00 2.066733847774178301e+01
2.399999999999999911e+00 -3.579999999999999716e+01 -4.060000000000000142e+01 -1.500000000000000000e+01 -2.600000000000000089e+00 -1.000000000000000000e+00 2.289864957979934701e+01
2.760000000000000142e+01 -5.700000000000000178e+00 -1.769999999999999929e+01 -4.079999999999999716e+01 -3.710000000000000142e+01 -7.500000000000000000e-01 2.061288939509303830e+01
2.119999999999999929e+01 -8.000000000000000000e+00 -3.270000000000000284e+01 -1.910000000000000142e+01 -1.290000000000000036e+01 0.000000000000000000e+00 2.217473407853131917e+01
2.480000000000000071e+01 -3.150000000000000000e+01 -1.469999999999999929e+01 -7.799999999999999822e+00 -1.340000000000000036e+01 -1.000000000000000000e+00 2.043788299297520084e+01
3.899999999999999911e+00 -4.479999999999999716e+01 -3.870000000000000284e+01 -4.099999999999999645e+00 -3.200000000000000000e+01 -5.000000000000000000e-01 2.281541173939778844e+01
1.880000000000000071e+01 -5.000000000000000000e+01 -6.299999999999999822e+00 -3.939999999999999858e+01 -5.900000000000000355e+00 0.000000000000000000e+00 1.909842424616741496e+01
3.979999999999999716e+01 -4.939999999999999858e+01 -2.399999999999999911e+00 -4.939999999999999858e+01 -3.500000000000000000e+01 -7.500000000000000000e-01 1.666564341519680426e+01
3.439999999999999858e+01 -1.250000000000000000e+01 -2.189999999999999858e+01 -3.579999999999999716e+01 -3.960000000000000142e+01 -7.500000000000000000e-01 2.101487757364388997e+01
6.599999999999999645e+00 -1.939999999999999858e+01 -2.100000000000000000e+01 -4.920000000000000284e+01 -2.439999999999999858e+01 0.000000000000000000e+00 2.155853712190919325e+01
6.599999999999999645e+00 -1.699999999999999956e+00 -1.810000000000000142e+01 -4.729999999999999716e+01 -3.660000000000000142e+01 0.000000000000000000e+00 2.118896458528688598e+01
4.189999999999999858e+01 -3.770000000000000284e+01 -2.989999999999999858e+01 -1.939999999999999858e+01 -8.099999999999999645e+00 0.000000000000000000e+00 2.175643387802166018e+01
1.409999999999999964e+01 -4.210000000000000142e+01 -6.299999999999999822e+00 -4.789999999999999858e+01 -2.150000000000000000e+01 -1.000000000000000000e+00 1.927821227977105778e+01
4.039999999999999858e+01 -4.250000000000000000e+01 -4.850000000000000000e+01 -3.039999999999999858e+01 -6.299999999999999822e+00 -5.000000000000000000e-01 2.290659515936844315e+01
3.779999999999999716e+01 -5.299999999999999822e+00 -3.570000000000000284e+01 -1.040000000000000036e+01 -1.100000000000000089e+00 -2.500000000000000000e-01 2.213267323436800993e+01
1.869999999999999929e+01 -4.889999999999999858e+01 -4.679999999999999716e+01 -8.099999999999999645e+00 -3.200000000000000000e+01 -2.500000000000000000e-01 2.304796924390463531e+01
4.320000000000000284e+01 -4.439999999999999858e+01 -1.100000000000000000e+01 -3.989999999999999858e+01 -1.559999999999999964e+01 -1.000000000000000000e+00 1.886814445970000165e+01
2.760000000000000142e+01 -4.120000000000000284e+01 -3.370000000000000284e+01 -2.669999999999999929e+01 -8.000000000000000000e+00 -1.000000000000000000e+00 2.225596478827638691e+01
0.000000000000000000e+00 -2.030000000000000071e+01 -2.089999999999999858e+01 -5.599999999999999645e+00 -1.000000000000000056e-01 -7.500000000000000000e-01 2.167571347110264313e+01
2.839999999999999858e+01 -3.579999999999999716e+01 -4.720000000000000284e+01 -3.439999999999999858e+01 -4.010000000000000142e+01 -1.000000000000000000e+00 2.294783534810248327e+01
9.000000000000000222e-01 -3.500000000000000000e+01 -3.410000000000000142e+01 -3.470000000000000284e+01 -7.599999999999999645e+00 -2.500000000000000000e-01 2.259087205253259967e+01
4.220000000000000284e+01 -3.300000000000000000e+01 -3.360000000000000142e+01 -3.629999999999999716e+01 -4.810000000000000142e+01 0.000000000000000000e+00 2.201588808966515032e+01
3.539999999999999858e+01 -1.090000000000000036e+01 -4.279999999999999716e+01 -2.000000000000000111e-01 -4.270000000000000284e+01 -1.000000000000000000e+00 2.260253307799257172e+01
4.860000000000000142e+01 -4.060000000000000142e+01 -4.910000000000000142e+01 -2.969999999999999929e+01 -4.350000000000000000e+01 -7.500000000000000000e-01 2.284993127474277586e+01
2.550000000000000000e+01 -1.130000000000000071e+01 -3.539999999999999858e+01 -4.520000000000000284e+01 -3.700000000000000000e+01 0.000000000000000000e+00 2.229943502282876722e+01
1.109999999999999964e+01 -1.230000000000000071e+01 -9.300000000000000711e+00 -2.919999999999999929e+01 -7.799999999999999822e+00 -2.500000000000000000e-01 1.980979205548928945e+01
4.989999999999999858e+01 -1.309999999999999964e+01 -3.560000000000000142e+01 -4.389999999999999858e+01 -1.259999999999999964e+01 -5.000000000000000000e-01 2.197417714666500288e+01
1.810000000000000142e+01 -3.000000000000000000e+00 -3.150000000000000000e+01 -5.400000000000000355e+00 -2.160000000000000142e+01 -2.500000000000000000e-01 2.212215160192663177e+01
3.439999999999999858e+01 -7.500000000000000000e+00 -4.360000000000000142e+01 -1.540000000000000036e+01 -2.469999999999999929e+01 -2.500000000000000000e-01 2.264707488278297376e+01
9.800000000000000711e+00 -7.200000000000000178e+00 -1.180000000000000071e+01 -1.109999999999999964e+01 -2.899999999999999911e+00 -2.500000000000000000e-01 2.029020168681706338e+01
3.089999999999999858e+01 -8.900000000000000355e+00 -4.829999999999999716e+01 -4.289999999999999858e+01 -5.999999999999999778e-01 -1.000000000000000000e+00 2.291470044712622922e+01
6.599999999999999645e+00 -4.100000000000000000e+01 -2.660000000000000142e+01 -1.540000000000000036e+01 -3.039999999999999858e+01 0.000000000000000000e+00 2.208085933803481637e+01
4.510000000000000142e+01 -9.699999999999999289e+00 -3.550000000000000000e+01 -1.769999999999999929e+01 -4.920000000000000284e+01 -2.500000000000000000e-01 2.202767016001364198e+01
2.810000000000000142e+01 -2.760000000000000142e+01 -2.150000000000000000e+01 -1.319999999999999929e+01 -1.100000000000000000e+01 -2.500000000000000000e-01 2.120050227878903826e+01
1.199999999999999956e+00 -1.700000000000000000e+01 -4.360000000000000142e+01 -2.239999999999999858e+01 -4.089999999999999858e+01 -7.500000000000000000e-01 2.300297873911820901e+01
2.039999999999999858e+01 -4.289999999999999858e+01 -2.860000000000000142e+01 -4.420000000000000284e+01 -2.950000000000000000e+01 -7.500000000000000000e-01 2.202193082745794683e+01
2.850000000000000000e+01 -2.569999999999999929e+01 -9.000000000000000000e+00 -2.689999999999999858e+01 -2.580000000000000071e+01 -5.000000000000000000e-01 1.892707340363582347e+01
3.370000000000000284e+01 -4.660000000000000142e+01 -3.210000000000000142e+01 -1.910000000000000142e+01 -2.930000000000000071e+01 -1.000000000000000000e+00 2.208241276839585154e+01
1.730000000000000071e+01 -4.779999999999999716e+01 -4.300000000000000000e+01 -4.379999999999999716e+01 -4.610000000000000142e+01 -1.000000000000000000e+00 2.289049166239854571e+01
2.069999999999999929e+01 -5.500000000000000000e+00 -2.450000000000000000e+01 -1.710000000000000142e+01 -1.880000000000000071e+01 0.000000000000000000e+00 2.154375406623326583e+01
4.879999999999999716e+01 -4.770000000000000284e+01 -3.460000000000000142e+01 -2.819999999999999929e+01 -1.980000000000000071e+01 -2.500000000000000000e-01 2.203828072485065093e+01
3.150000000000000000e+01 -4.679999999999999716e+01 -1.459999999999999964e+01 -2.900000000000000000e+01 -3.130000000000000071e+01 -7.500000000000000000e-01 2.031262953875233990e+01
9.300000000000000711e+00 -1.459999999999999964e+01 -2.880000000000000071e+01 -4.589999999999999858e+01 -3.089999999999999858e+01 -2.500000000000000000e-01 2.210369534063754671e+01
4.450000000000000000e+01 -2.280000000000000071e+01 -4.070000000000000284e+01 -3.770000000000000284e+01 -2.900000000000000000e+01 -5.000000000000000000e-01 2.241054442319302353e+01
3.300000000000000000e+01 -4.120000000000000284e+01 -2.500000000000000000e+01 -3.400000000000000000e+01 -3.130000000000000071e+01 0.000000000000000000e+00 2.151038522212094506e+01
6.200000000000000178e+00 -2.719999999999999929e+01 -4.670000000000000284e+01 -1.300000000000000000e+01 -1.140000000000000036e+01 -7.500000000000000000e-01 2.311049143733941591e+01
5.500000000000000000e+00 -4.660000000000000142e+01 -1.190000000000000036e+01 -2.650000000000000000e+01 -7.400000000000000355e+00 -2.500000000000000000e-01 2.073587937603299380e+01
8.199999999999999289e+00 -1.390000000000000036e+01 -1.550000000000000000e+01 -4.770000000000000284e+01 -3.910000000000000142e+01 -1.000000000000000000e+00 2.091844211481217997e+01
2.030000000000000071e+01 -4.810000000000000142e+01 -3.870000000000000284e+01 -3.710000000000000142e+01 -4.429999999999999716e+01 -7.500000000000000000e-01 2.264989956647137959e+01
1.100000000000000000e+01 -3.799999999999999822e+00 -4.700000000000000178e+00 -9.099999999999999645e+00 -2.639999999999999858e+01 -7.500000000000000000e-01 1.827151270744836253e+01
4.720000000000000284e+01 -7.599999999999999645e+00 -9.500000000000000000e+00 -2.730000000000000071e+01 -2.880000000000000071e+01 0.000000000000000000e+00 1.689037278737595571e+01
4.300000000000000000e+01 -1.500000000000000000e+00 -1.789999999999999858e+01 -1.580000000000000071e+01 -1.159999999999999964e+01 0.000000000000000000e+00 2.009019358926926557e+01
3.299999999999999822e+00 -2.550000000000000000e+01 -3.800000000000000000e+01 -4.629999999999999716e+01 -4.789999999999999858e+01 -5.000000000000000000e-01 2.274149905600370047e+01
2.880000000000000071e+01 -3.429999999999999716e+01 -1.019999999999999929e+01 -4.610000000000000142e+01 -4.400000000000000355e+00 0.000000000000000000e+00 1.938701518312522154e+01
2.100000000000000000e+01 -3.520000000000000284e+01 -2.410000000000000142e+01 -4.479999999999999716e+01 -1.639999999999999858e+01 -2.500000000000000000e-01 2.163024791954653026e+01
3.550000000000000000e+01 -3.350000000000000000e+01 -1.450000000000000000e+01 -4.370000000000000284e+01 -4.910000000000000142e+01 0.000000000000000000e+00 2.002993514794982133e+01
3.200000000000000000e+01 -9.699999999999999289e+00 -1.119999999999999929e+01 -4.160000000000000142e+01 -3.080000000000000071e+01 -7.500000000000000000e-01 1.915161516265411734e+01
2.510000000000000142e+01 -4.700000000000000178e+00 -2.269999999999999929e+01 -2.989999999999999858e+01 -4.900000000000000355e+00 0.000000000000000000e+00 2.127681326212817581e+01
3.670000000000000284e+01 -8.300000000000000711e+00 -4.510000000000000142e+01 -2.339999999999999858e+01 -4.529999999999999716e+01 -5.000000000000000000e-01 2.270112208001329535e+01
3.410000000000000142e+01 -2.530000000000000071e+01 -2.530000000000000071e+01 -1.199999999999999956e+00 -4.420000000000000284e+01 -5.000000000000000000e-01 2.144476181147821592e+01
4.200000000000000178e+00 -3.570000000000000284e+01 -1.319999999999999929e+01 -4.379999999999999716e+01 -4.229999999999999716e+01 -7.500000000000000000e-01 2.087148793506859334e+01
4.850000000000000000e+01 -4.100000000000000000e+01 -1.689999999999999858e+01 -1.050000000000000000e+01 -2.930000000000000071e+01 0.000000000000000000e+00 2.003743386508557123e+01
4.500000000000000000e+00 -3.000000000000000000e+00 -4.500000000000000000e+00 -2.560000000000000142e+01 -3.060000000000000142e+01 -1.000000000000000000e+00 1.874149444959364175e+01
