4.020000000000000284e+01 -1.000000000000000000e+01 -2.319999999999999929e+01 -4.200000000000000000e+01 -1.100000000000000089e+00 2.101099999999999923e+01
4.339999999999999858e+01 -2.980000000000000071e+01 -3.860000000000000142e+01 -9.800000000000000711e+00 -3.770000000000000284e+01 2.231899999999999906e+01
6.500000000000000000e+00 -2.930000000000000071e+01 -3.600000000000000000e+01 -4.500000000000000000e+00 -2.669999999999999929e+01 2.261400000000000077e+01
2.789999999999999858e+01 -2.100000000000000000e+01 -3.080000000000000071e+01 -2.289999999999999858e+01 -1.619999999999999929e+01 2.198900000000000077e+01
3.550000000000000000e+01 -2.799999999999999822e+00 -9.500000000000000000e+00 -4.139999999999999858e+01 -1.140000000000000036e+01 1.812399999999999878e+01
2.869999999999999929e+01 -1.619999999999999929e+01 -3.089999999999999858e+01 -2.500000000000000000e+00 -9.500000000000000000e+00 2.196799999999999997e+01
2.919999999999999929e+01 -4.560000000000000142e+01 -4.299999999999999822e+00 -4.739999999999999858e+01 -5.000000000000000000e-01 1.682900000000000063e+01
2.710000000000000142e+01 -1.660000000000000142e+01 -3.660000000000000142e+01 -3.529999999999999716e+01 -5.700000000000000178e+00 2.236700000000000088e+01
1.300000000000000000e+01 -2.369999999999999929e+01 -1.359999999999999964e+01 -3.610000000000000142e+01 -2.289999999999999858e+01 2.059199999999999875e+01
8.900000000000000355e+00 -7.799999999999999822e+00 -2.299999999999999822e+00 -3.060000000000000142e+01 -3.750000000000000000e+01 1.722500000000000142e+01
3.450000000000000000e+01 -4.400000000000000000e+01 -4.520000000000000284e+01 -4.150000000000000000e+01 -5.500000000000000000e+00 2.281400000000000006e+01
4.229999999999999716e+01 -2.280000000000000071e+01 -1.989999999999999858e+01 -3.950000000000000000e+01 -4.229999999999999716e+01 2.060399999999999920e+01
1.730000000000000071e+01 -4.989999999999999858e+01 -3.460000000000000142e+01 -3.060000000000000142e+01 -1.730000000000000071e+01 2.246600000000000108e+01
6.299999999999999822e+00 -1.580000000000000071e+01 -4.779999999999999716e+01 -3.119999999999999929e+01 -1.130000000000000071e+01 2.313200000000000145e+01
1.219999999999999929e+01 -2.810000000000000142e+01 -1.359999999999999964e+01 -5.000000000000000000e-01 -1.259999999999999964e+01 2.064699999999999847e+01
3.870000000000000284e+01 -4.220000000000000284e+01 -3.000000000000000000e+00 -1.300000000000000044e+00 -3.889999999999999858e+01 1.615099999999999980e+01
2.369999999999999929e+01 -1.540000000000000036e+01 -4.420000000000000284e+01 -1.719999999999999929e+01 -4.829999999999999716e+01 2.280900000000000105e+01
1.159999999999999964e+01 -1.300000000000000000e+01 -9.699999999999999289e+00 -1.869999999999999929e+01 -3.700000000000000000e+01 1.987900000000000134e+01
4.779999999999999716e+01 -2.489999999999999858e+01 -1.300000000000000000e+01 -2.600000000000000089e+00 -2.219999999999999929e+01 1.891900000000000048e+01
2.600000000000000000e+01 -1.800000000000000000e+01 -4.260000000000000142e+01 -2.000000000000000111e-01 -4.289999999999999858e+01 2.271300000000000097e+01
7.400000000000000355e+00 -1.430000000000000071e+01 -1.600000000000000089e+00 -1.100000000000000089e+00 -7.299999999999999822e+00 1.718199999999999861e+01
3.470000000000000284e+01 -2.000000000000000000e+00 -1.509999999999999964e+01 -2.310000000000000142e+01 -2.350000000000000000e+01 1.988400000000000034e+01
4.750000000000000000e+01 -1.399999999999999911e+00 -1.619999999999999929e+01 -8.500000000000000000e+00 -1.600000000000000000e+01 1.953399999999999892e+01
2.189999999999999858e+01 -2.410000000000000142e+01 -4.170000000000000284e+01 -6.799999999999999822e+00 -4.110000000000000142e+01 2.272599999999999909e+01
4.739999999999999858e+01 -1.100000000000000000e+01 -1.889999999999999858e+01 -3.800000000000000000e+01 -6.000000000000000000e+00 2.018700000000000117e+01
3.050000000000000000e+01 -1.450000000000000000e+01 -1.639999999999999858e+01 -3.700000000000000000e+01 -4.000000000000000000e+01 2.038700000000000045e+01
4.750000000000000000e+01 -1.500000000000000000e+00 -1.030000000000000071e+01 -4.789999999999999858e+01 -2.980000000000000071e+01 1.723300000000000054e+01
2.769999999999999929e+01 -1.400000000000000000e+01 -1.169999999999999929e+01 -2.969999999999999929e+01 -1.700000000000000000e+01 1.957799999999999940e+01
3.710000000000000142e+01 -1.469999999999999929e+01 -2.600000000000000089e+00 -3.329999999999999716e+01 -9.099999999999999645e+00 1.749800000000000111e+01
3.299999999999999822e+00 -1.889999999999999858e+01 -9.400000000000000355e+00 -4.220000000000000284e+01 -4.920000000000000284e+01 2.021399999999999864e+01
4.550000000000000000e+01 -4.860000000000000142e+01 -3.460000000000000142e+01 -4.129999999999999716e+01 -8.699999999999999289e+00 2.208999999999999986e+01
1.719999999999999929e+01 -4.550000000000000000e+01 -2.569999999999999929e+01 -1.450000000000000000e+01 -2.789999999999999858e+01 2.186700000000000088e+01
4.799999999999999822e+00 -4.650000000000000000e+01 -1.000000000000000000e+01 -3.829999999999999716e+01 -1.219999999999999929e+01 2.048400000000000176e+01
4.270000000000000284e+01 -1.119999999999999929e+01 -1.989999999999999858e+01 -4.929999999999999716e+01 -1.519999999999999929e+01 2.051099999999999923e+01
3.139999999999999858e+01 -2.780000000000000071e+01 -2.210000000000000142e+01 -4.770000000000000284e+01 -3.570000000000000284e+01 2.119099999999999895e+01
1.269999999999999929e+01 -2.089999999999999858e+01 -1.250000000000000000e+01 -9.900000000000000355e+00 -1.209999999999999964e+01 2.041400000000000148e+01
2.089999999999999858e+01 -3.379999999999999716e+01 -4.400000000000000355e+00 -4.150000000000000000e+01 -6.200000000000000178e+00 1.778200000000000003e+01
4.000000000000000000e+01 -3.860000000000000142e+01 -1.750000000000000000e+01 -4.589999999999999858e+01 -1.899999999999999911e+00 2.042899999999999849e+01
4.110000000000000142e+01 -2.580000000000000071e+01 -3.000000000000000000e+01 -1.350000000000000000e+01 -3.019999999999999929e+01 2.173100000000000165e+01
2.930000000000000071e+01 -2.299999999999999822e+00 -3.899999999999999911e+00 -4.400000000000000000e+01 -1.630000000000000071e+01 1.512599999999999945e+01
3.000000000000000000e+00 -2.389999999999999858e+01 -4.910000000000000142e+01 -7.000000000000000000e+00 -3.870000000000000284e+01 2.322700000000000031e+01
1.000000000000000056e-01 -4.820000000000000284e+01 -4.139999999999999858e+01 -3.710000000000000142e+01 -1.150000000000000000e+01 2.298400000000000176e+01
4.810000000000000142e+01 -4.710000000000000142e+01 -9.800000000000000711e+00 -1.250000000000000000e+01 -3.210000000000000142e+01 1.799800000000000111e+01
4.500000000000000000e+01 -4.660000000000000142e+01 -2.969999999999999929e+01 -6.400000000000000355e+00 -2.780000000000000071e+01 2.172200000000000131e+01
4.099999999999999645e+00 -4.950000000000000000e+01 -3.570000000000000284e+01 -4.350000000000000000e+01 -1.550000000000000000e+01 2.267599999999999838e+01
2.689999999999999858e+01 -4.299999999999999822e+00 -1.180000000000000071e+01 -4.070000000000000284e+01 -4.870000000000000284e+01 1.953099999999999881e+01
3.450000000000000000e+01 -2.000000000000000111e-01 -1.150000000000000000e+01 -3.229999999999999716e+01 -3.639999999999999858e+01 1.894699999999999918e+01
4.310000000000000142e+01 -6.799999999999999822e+00 -4.910000000000000142e+01 -4.239999999999999858e+01 -3.589999999999999858e+01 2.282799999999999940e+01
2.610000000000000142e+01 -4.210000000000000142e+01 -1.250000000000000000e+01 -1.150000000000000000e+01 -4.089999999999999858e+01 2.010399999999999920e+01
4.260000000000000142e+01 -2.710000000000000142e+01 -4.020000000000000284e+01 -3.900000000000000000e+01 -2.569999999999999929e+01 2.241700000000000159e+01
4.200000000000000000e+01 -3.820000000000000284e+01 -9.300000000000000711e+00 -3.839999999999999858e+01 -2.210000000000000142e+01 1.816600000000000037e+01
3.189999999999999858e+01 -4.479999999999999716e+01 -2.469999999999999929e+01 -4.939999999999999858e+01 -1.190000000000000036e+01 2.151999999999999957e+01
1.500000000000000000e+00 -4.370000000000000284e+01 -1.900000000000000000e+01 -3.989999999999999858e+01 -1.819999999999999929e+01 2.158299999999999841e+01
4.900000000000000000e+01 -4.629999999999999716e+01 -2.239999999999999858e+01 -2.989999999999999858e+01 -3.329999999999999716e+01 2.090099999999999980e+01
4.320000000000000284e+01 -2.830000000000000071e+01 -2.569999999999999929e+01 -2.600000000000000000e+01 -2.060000000000000142e+01 2.130999999999999872e+01
1.359999999999999964e+01 -4.010000000000000142e+01 -1.600000000000000089e+00 -1.930000000000000071e+01 -8.800000000000000711e+00 1.715299999999999869e+01
2.899999999999999911e+00 -2.299999999999999822e+00 -2.580000000000000071e+01 -4.170000000000000284e+01 -1.830000000000000071e+01 2.194399999999999906e+01
3.350000000000000000e+01 -2.389999999999999858e+01 -1.159999999999999964e+01 -1.899999999999999911e+00 -4.350000000000000000e+01 1.936499999999999844e+01
3.100000000000000089e+00 -7.599999999999999645e+00 -1.340000000000000036e+01 -2.839999999999999858e+01 -7.599999999999999645e+00 2.074800000000000111e+01
7.000000000000000000e+00 -5.799999999999999822e+00 -4.000000000000000222e-01 -1.490000000000000036e+01 -1.300000000000000044e+00 1.528899999999999970e+01
3.660000000000000142e+01 -4.870000000000000284e+01 -4.679999999999999716e+01 -2.469999999999999929e+01 -4.920000000000000284e+01 2.287900000000000134e+01
1.800000000000000044e+00 -3.279999999999999716e+01 -4.579999999999999716e+01 -3.019999999999999929e+01 -2.069999999999999929e+01 2.312300000000000111e+01
1.000000000000000056e-01 -4.029999999999999716e+01 -1.719999999999999929e+01 -5.999999999999999778e-01 -4.329999999999999716e+01 2.142999999999999972e+01
2.619999999999999929e+01 -7.799999999999999822e+00 -2.960000000000000142e+01 -7.599999999999999645e+00 -1.830000000000000071e+01 2.187999999999999901e+01
2.800000000000000000e+01 -8.300000000000000711e+00 -3.800000000000000000e+01 -1.209999999999999964e+01 -2.480000000000000071e+01 2.241499999999999915e+01
4.389999999999999858e+01 -4.179999999999999716e+01 -3.479999999999999716e+01 -1.550000000000000000e+01 -3.810000000000000142e+01 2.210399999999999920e+01
3.979999999999999716e+01 -5.500000000000000000e+00 -3.520000000000000284e+01 -2.919999999999999929e+01 -6.700000000000000178e+00 2.207000000000000028e+01
3.270000000000000284e+01 -3.200000000000000178e+00 -4.520000000000000284e+01 -2.400000000000000000e+01 -3.550000000000000000e+01 2.273600000000000065e+01
2.210000000000000142e+01 -1.739999999999999858e+01 -3.000000000000000000e+00 -4.720000000000000284e+01 -1.600000000000000000e+01 1.526900000000000013e+01
3.450000000000000000e+01 -1.750000000000000000e+01 -2.710000000000000142e+01 -3.789999999999999858e+01 -9.800000000000000711e+00 2.156800000000000139e+01
4.650000000000000000e+01 -4.039999999999999858e+01 -3.439999999999999858e+01 -1.119999999999999929e+01 -1.719999999999999929e+01 2.203300000000000125e+01
3.970000000000000284e+01 -3.329999999999999716e+01 -9.400000000000000355e+00 -4.250000000000000000e+01 -7.900000000000000355e+00 1.832499999999999929e+01
2.530000000000000071e+01 -2.239999999999999858e+01 -4.879999999999999716e+01 -3.039999999999999858e+01 -3.239999999999999858e+01 2.301800000000000068e+01
3.770000000000000284e+01 -1.190000000000000036e+01 -3.310000000000000142e+01 -1.930000000000000071e+01 -2.230000000000000071e+01 2.197500000000000142e+01
3.520000000000000284e+01 -1.230000000000000071e+01 -2.969999999999999929e+01 -2.719999999999999929e+01 -3.030000000000000071e+01 2.175499999999999901e+01
4.360000000000000142e+01 -1.869999999999999929e+01 -9.000000000000000222e-01 -2.680000000000000071e+01 -1.109999999999999964e+01 1.885500000000000043e+01
3.299999999999999822e+00 -4.170000000000000284e+01 -4.929999999999999716e+01 -3.799999999999999822e+00 -4.150000000000000000e+01 2.326599999999999824e+01
2.610000000000000142e+01 -3.700000000000000178e+00 -2.500000000000000000e+00 -2.480000000000000071e+01 -4.329999999999999716e+01 1.581199999999999939e+01
3.700000000000000000e+01 -2.130000000000000071e+01 -3.960000000000000142e+01 -1.059999999999999964e+01 -1.800000000000000000e+01 2.243400000000000105e+01
4.760000000000000142e+01 -4.600000000000000000e+01 -1.269999999999999929e+01 -2.069999999999999929e+01 -2.380000000000000071e+01 1.914399999999999835e+01
4.070000000000000284e+01 -3.350000000000000000e+01 -1.380000000000000071e+01 -1.830000000000000071e+01 -8.000000000000000000e+00 1.965200000000000102e+01
4.610000000000000142e+01 -4.620000000000000284e+01 -2.400000000000000000e+01 -1.800000000000000000e+01 -2.050000000000000000e+01 2.115800000000000125e+01
1.899999999999999911e+00 -2.119999999999999929e+01 -4.950000000000000000e+01 -3.379999999999999716e+01 -8.900000000000000355e+00 2.324699999999999989e+01
3.370000000000000284e+01 -2.550000000000000000e+01 -2.619999999999999929e+01 -4.820000000000000284e+01 -1.819999999999999929e+01 2.153699999999999903e+01
3.100000000000000089e+00 -4.279999999999999716e+01 -1.000000000000000000e+00 -4.610000000000000142e+01 -2.110000000000000142e+01 1.825499999999999901e+01
4.900000000000000000e+01 -4.910000000000000142e+01 -1.309999999999999964e+01 -9.000000000000000222e-01 -4.979999999999999716e+01 1.921799999999999997e+01
2.899999999999999911e+00 -2.889999999999999858e+01 -1.340000000000000036e+01 -2.930000000000000071e+01 -1.939999999999999858e+01 2.088899999999999935e+01
2.230000000000000071e+01 -7.599999999999999645e+00 -3.970000000000000284e+01 -4.260000000000000142e+01 -3.970000000000000284e+01 2.257600000000000051e+01
2.719999999999999929e+01 -5.700000000000000178e+00 -7.099999999999999645e+00 -1.819999999999999929e+01 -4.070000000000000284e+01 1.781599999999999895e+01
2.139999999999999858e+01 -4.900000000000000000e+01 -2.530000000000000071e+01 -3.279999999999999716e+01 -6.799999999999999822e+00 2.177899999999999991e+01
3.989999999999999858e+01 -2.550000000000000000e+01 -4.010000000000000142e+01 -7.900000000000000355e+00 -3.000000000000000000e+00 2.244000000000000128e+01
2.769999999999999929e+01 -2.630000000000000071e+01 -2.350000000000000000e+01 -4.739999999999999858e+01 -8.400000000000000355e+00 2.140599999999999881e+01
1.810000000000000142e+01 -2.239999999999999858e+01 -7.700000000000000178e+00 -3.820000000000000284e+01 -4.350000000000000000e+01 1.915700000000000003e+01
7.299999999999999822e+00 -2.810000000000000142e+01 -2.950000000000000000e+01 -1.619999999999999929e+01 -1.650000000000000000e+01 2.222200000000000131e+01
1.769999999999999929e+01 -2.700000000000000178e+00 -4.150000000000000000e+01 -1.019999999999999929e+01 -2.060000000000000142e+01 2.270799999999999841e+01
8.199999999999999289e+00 -1.240000000000000036e+01 -2.639999999999999858e+01 -3.229999999999999716e+01 -2.319999999999999929e+01 2.194200000000000017e+01
6.299999999999999822e+00 -2.110000000000000142e+01 -3.870000000000000284e+01 -1.830000000000000071e+01 -3.589999999999999858e+01 2.273400000000000176e+01
3.799999999999999822e+00 -1.910000000000000142e+01 -3.210000000000000142e+01 -7.200000000000000178e+00 -6.599999999999999645e+00 2.239999999999999858e+01
1.750000000000000000e+01 -2.950000000000000000e+01 -5.000000000000000000e+00 -2.600000000000000089e+00 -4.060000000000000142e+01 1.835200000000000031e+01
2.760000000000000142e+01 -3.400000000000000000e+01 -4.900000000000000000e+01 -3.450000000000000000e+01 -3.439999999999999858e+01 2.303000000000000114e+01
1.319999999999999929e+01 -9.500000000000000000e+00 -1.889999999999999858e+01 -3.929999999999999716e+01 -2.510000000000000142e+01 2.116499999999999915e+01
4.979999999999999716e+01 -3.700000000000000178e+00 -1.109999999999999964e+01 -4.639999999999999858e+01 -4.500000000000000000e+00 1.750900000000000034e+01
1.800000000000000044e+00 -4.110000000000000142e+01 -3.939999999999999858e+01 -3.689999999999999858e+01 -5.000000000000000000e+01 2.286100000000000065e+01
2.210000000000000142e+01 -2.080000000000000071e+01 -1.850000000000000000e+01 -1.590000000000000036e+01 -6.599999999999999645e+00 2.096600000000000108e+01
3.600000000000000000e+01 -2.580000000000000071e+01 -1.080000000000000071e+01 -1.290000000000000036e+01 -1.300000000000000000e+01 1.900600000000000023e+01
2.539999999999999858e+01 -7.599999999999999645e+00 -4.720000000000000284e+01 -2.289999999999999858e+01 -2.399999999999999911e+00 2.291499999999999915e+01
4.189999999999999858e+01 -3.060000000000000142e+01 -2.580000000000000071e+01 -3.410000000000000142e+01 -1.860000000000000142e+01 2.135900000000000176e+01
4.129999999999999716e+01 -3.700000000000000000e+01 -1.450000000000000000e+01 -1.900000000000000000e+01 -2.999999999999999889e-01 1.981700000000000017e+01
2.919999999999999929e+01 -7.799999999999999822e+00 -4.429999999999999716e+01 -1.000000000000000056e-01 -1.699999999999999956e+00 2.273900000000000077e+01
1.119999999999999929e+01 -8.000000000000000444e-01 -4.539999999999999858e+01 -3.920000000000000284e+01 -4.700000000000000000e+01 2.295400000000000063e+01
3.289999999999999858e+01 -1.259999999999999964e+01 -2.399999999999999911e+00 -1.059999999999999964e+01 -4.989999999999999858e+01 1.703900000000000148e+01
2.119999999999999929e+01 -9.800000000000000711e+00 -1.250000000000000000e+01 -6.000000000000000000e+00 -2.889999999999999858e+01 2.000300000000000011e+01
1.830000000000000071e+01 -4.220000000000000284e+01 -1.490000000000000036e+01 -4.370000000000000284e+01 -2.710000000000000142e+01 2.074299999999999855e+01
6.000000000000000000e+00 -3.929999999999999716e+01 -1.889999999999999858e+01 -9.500000000000000000e+00 -2.200000000000000000e+01 2.146699999999999875e+01
4.110000000000000142e+01 -1.559999999999999964e+01 -9.699999999999999289e+00 -6.900000000000000355e+00 -2.300000000000000000e+01 1.794600000000000151e+01
2.360000000000000142e+01 -2.710000000000000142e+01 -4.020000000000000284e+01 -1.330000000000000071e+01 -3.019999999999999929e+01 2.263800000000000168e+01
1.250000000000000000e+01 -4.910000000000000142e+01 -2.630000000000000071e+01 -4.829999999999999716e+01 -2.000000000000000111e-01 2.199899999999999878e+01
1.639999999999999858e+01 -3.200000000000000000e+01 -3.429999999999999716e+01 -4.029999999999999716e+01 -2.589999999999999858e+01 2.241000000000000014e+01
3.770000000000000284e+01 -4.060000000000000142e+01 -1.850000000000000000e+01 -2.650000000000000000e+01 -3.489999999999999858e+01 2.066300000000000026e+01
3.770000000000000284e+01 -1.910000000000000142e+01 -1.769999999999999929e+01 -1.639999999999999858e+01 -5.599999999999999645e+00 2.038899999999999935e+01
1.819999999999999929e+01 -4.700000000000000178e+00 -1.469999999999999929e+01 -2.239999999999999858e+01 -4.379999999999999716e+01 2.045299999999999940e+01
3.460000000000000142e+01 -4.010000000000000142e+01 -4.489999999999999858e+01 -2.550000000000000000e+01 -2.430000000000000071e+01 2.278900000000000148e+01
3.800000000000000000e+01 -6.599999999999999645e+00 -1.960000000000000142e+01 -1.889999999999999858e+01 -4.239999999999999858e+01 2.057900000000000063e+01
4.700000000000000000e+01 -4.979999999999999716e+01 -3.439999999999999858e+01 -4.289999999999999858e+01 -1.689999999999999858e+01 2.205799999999999983e+01
3.979999999999999716e+01 -4.229999999999999716e+01 -3.130000000000000071e+01 -3.889999999999999858e+01 -2.739999999999999858e+01 2.191700000000000159e+01
3.399999999999999911e+00 -4.120000000000000284e+01 -1.000000000000000056e-01 -2.299999999999999822e+00 -4.260000000000000142e+01 1.770799999999999841e+01
4.679999999999999716e+01 -1.399999999999999911e+00 -2.669999999999999929e+01 -3.410000000000000142e+01 -4.570000000000000284e+01 2.120299999999999940e+01
2.000000000000000000e+01 -1.500000000000000000e+00 -4.850000000000000000e+01 -4.650000000000000000e+01 -2.800000000000000000e+01 2.301000000000000156e+01
3.860000000000000142e+01 -1.019999999999999929e+01 -2.319999999999999929e+01 -4.889999999999999858e+01 -6.599999999999999645e+00 2.105099999999999838e+01
2.230000000000000071e+01 -1.760000000000000142e+01 -2.239999999999999858e+01 -1.009999999999999964e+01 -1.419999999999999929e+01 2.136899999999999977e+01
1.399999999999999911e+00 -2.500000000000000000e+01 -1.030000000000000071e+01 -2.339999999999999858e+01 -3.910000000000000142e+01 2.047800000000000153e+01
3.260000000000000142e+01 -2.530000000000000071e+01 -1.380000000000000071e+01 -2.800000000000000000e+01 -2.850000000000000000e+01 1.993400000000000105e+01
5.000000000000000000e-01 -1.199999999999999956e+00 -2.700000000000000000e+01 -4.160000000000000142e+01 -3.579999999999999716e+01 2.206299999999999883e+01
2.100000000000000089e+00 -2.799999999999999822e+00 -4.750000000000000000e+01 -2.060000000000000142e+01 -3.010000000000000142e+01 2.312999999999999901e+01
3.350000000000000000e+01 -4.239999999999999858e+01 -3.939999999999999858e+01 -2.069999999999999929e+01 -3.560000000000000142e+01 2.252299999999999969e+01
3.200000000000000000e+01 -2.010000000000000142e+01 -3.870000000000000284e+01 -2.510000000000000142e+01 -4.329999999999999716e+01 2.244000000000000128e+01
3.839999999999999858e+01 -1.910000000000000142e+01 -3.100000000000000000e+01 -2.330000000000000071e+01 -1.190000000000000036e+01 2.183099999999999952e+01
1.000000000000000000e+00 -8.000000000000000444e-01 -2.900000000000000000e+01 -3.250000000000000000e+01 -2.600000000000000000e+01 2.219000000000000128e+01
